"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1958","YGL044C",1242.25986344389,-0.0727266250924754,0.0391055934784454,-1.85974993916309,0.0629209129939685,0.137213075324196
"1959","YGL045W",396.552553034152,0.0711596123859737,0.0581670125919754,1.22336714943808,0.221191055196146,0.354118103277125
"1960","YGL047W",561.483945364098,-0.32517957125181,0.0456554926205972,-7.12246331354021,1.06014978009077e-12,2.02290628219127e-11
"1961","YGL048C",5065.34389771149,-0.0916362899907439,0.0246765641411665,-3.71349469344772,0.000204416753150266,0.00107915010933911
"1962","YGL049C",1863.885446959,-0.0376626750797254,0.0339926475763183,-1.10796533265517,0.267876788082796,0.407736533518623
"1963","YGL050W",823.310897248242,0.117327851902945,0.0372359885564444,3.15092619939694,0.00162753608882108,0.00667342467487477
"1964","YGL051W",352.533911558934,0.0917794277339913,0.0548474341063296,1.67335863982377,0.0942567149140871,0.186482288875934
"1965","YGL053W",703.464535678947,-0.0445261454531681,0.0552921417899135,-0.805288853203561,0.420653012674553,0.565182785852236
"1966","YGL054C",3048.7504247798,0.0700150499474556,0.0326200786017473,2.14637894660699,0.0318427576258594,0.0805359882704121
"1967","YGL055W",18973.5459740383,0.148217134407314,0.0370034891222813,4.00549077730257,6.18888486833122e-05,0.000370222716155603
"1968","YGL056C",2645.18432435261,-0.0489683241016683,0.046932811942214,-1.04337076930231,0.296776606143388,0.43886083098001
"1969","YGL057C",278.077425318649,0.027702988883415,0.0647991350950263,0.42752096679669,0.66899991702097,0.777241909182417
"1970","YGL058W",1442.03695222475,0.0275741518486621,0.0294884207540763,0.935084048027577,0.349744986754521,0.496333891373184
"1971","YGL059W",394.619629272514,0.0522465990637211,0.0538472239249219,0.970274700448207,0.331909584474074,0.478200413382593
"1972","YGL060W",636.413817909663,0.026836444098304,0.0467497148838337,0.574045085943064,0.565937292075532,0.695460425284555
"1973","YGL061C",471.186471305059,0.147797001165689,0.0476413480679405,3.10228419554624,0.00192033504661914,0.00768983724420497
"1974","YGL062W",1956.29791581823,-0.330267336506581,0.046305213260958,-7.13240072225397,9.86332166131274e-13,1.89921406457192e-11
"1975","YGL063W",771.327933988863,-0.259252505932017,0.0748523830226603,-3.46351706469429,0.00053316277575058,0.00255490634219359
"1976","YGL064C",523.977254746297,0.116978362390196,0.0611667943521629,1.91244879888102,0.0558186539324995,0.124775005894357
"1977","YGL065C",1003.35017579868,-0.00627305188264317,0.050764229061275,-0.123572286995067,0.901653936046404,0.940408172982153
"1978","YGL066W",886.498380801148,0.0630955269565338,0.0365719049147087,1.72524584387065,0.0844831771188932,0.171319118773428
"1979","YGL067W",1032.78257847879,-0.0694600634423084,0.037089845606418,-1.87275148512048,0.0611027101863553,0.134358094075169
"1980","YGL068W",2133.84769631421,0.0262766151874094,0.0401567647597624,0.654350900641748,0.512885759506443,0.649141673171972
"1981","YGL070C",1457.33393942195,0.0347281324372176,0.0399232187918463,0.869873058539814,0.384369780132127,0.530612891073659
"1982","YGL071W",774.412468358928,-0.074361178749188,0.0392684284278825,-1.89366322326228,0.0582697257983986,0.1291620974324
"1983","YGL073W",1609.75836175474,-0.155093398965457,0.0341177134089827,-4.54583216367082,5.47186275243399e-06,4.08776539347516e-05
"1984","YGL075C",205.2761011107,0.232092320237252,0.0723326782671587,3.2086786470152,0.00133346439626931,0.00563166463357741
"1985","YGL076C",32078.6617487986,0.182869046478031,0.022895476065801,7.98712575150087,1.38121181681746e-15,3.37836944383731e-14
"1986","YGL077C",3912.06062333567,0.072349003169425,0.0226653517680767,3.1920529586188,0.00141265429312703,0.00592267699997334
"1987","YGL078C",6977.43420386025,0.0418327284204041,0.0226194867672458,1.84941103442631,0.0643984833093373,0.13966600197352
"1988","YGL079W",531.8500086342,0.0682681202260597,0.0554354487903382,1.23148854597093,0.218140197981655,0.350007834850159
"1989","YGL080W",1139.14844812453,0.0298739856319632,0.0339936489384446,0.878810794512197,0.379503872453941,0.525791698896501
"1990","YGL081W",111.893832800003,-0.23811411333823,0.0977433359184788,-2.43611609017341,0.0148459191030611,0.0436624408161059
"1991","YGL082W",1412.0484384268,0.059095806453028,0.048612613619545,1.21564758717824,0.224119198117102,0.357717969759672
"1992","YGL083W",642.40824259678,0.00223688108842309,0.0510890358555391,0.0437839753865812,0.965076600623363,0.979298456663304
"1993","YGL084C",1151.66549031103,0.0677043174204428,0.0467215685541009,1.4491019782875,0.147309105650569,0.261474694395168
"1994","YGL085W",613.631336926593,0.128327454675493,0.0432443367309778,2.96749735055057,0.00300234870113544,0.0112477108348273
"1995","YGL086W",930.776258064178,0.0448576595782159,0.0458430315315771,0.978505523730855,0.327824360711787,0.474147791120816
"1996","YGL087C",874.989688587619,-0.0656750179355497,0.0379859098679879,-1.72893102110202,0.0838214412800269,0.170523066958565
"1997","YGL088W",1.74569835269605,0.821757918198472,0.911924835293316,0.901124617287298,0.367522065455108,0.514498784376836
"1998","YGL089C",18891.825303774,0.0282428047202716,0.0413982411048122,0.682222335213865,0.495098373629099,0.633242115271622
"1999","YGL090W",842.033184617385,0.0204727882168038,0.042640750568654,0.480122604404944,0.63114021588969,0.74902084444758
"2000","YGL091C",869.798779002114,-0.0789003260650417,0.0396529121267393,-1.98977381063109,0.0466158576330624,0.108212333494119
"2001","YGL092W",2048.66109168234,0.0320421137635681,0.0420654879686228,0.761719768649033,0.446227274100986,0.589227874042899
"2002","YGL093W",848.636843997199,-0.0744806501857306,0.0379673819923636,-1.96170097271155,0.0497973085328003,0.113927753541094
"2003","YGL094C",1210.9510521184,-0.00597926112065841,0.0371099364886734,-0.161122914410899,0.871996592942738,0.922528125633307
"2004","YGL095C",1088.20619303209,0.120284773267479,0.037465213155015,3.21057223856679,0.00132470967706874,0.00561251953793864
"2005","YGL096W",208.013219707309,-0.0322220468342441,0.0798792494092894,-0.403384446805992,0.68666542670929,0.79005184856581
"2006","YGL097W",3227.36014198783,0.125377540400158,0.0275901147640496,4.54429209419337,5.51201802689691e-06,4.10324726209071e-05
"2007","YGL098W",642.57093606351,-0.00378508660637511,0.0446375110723566,-0.0847960944829463,0.932423498509972,0.961409971201281
"2008","YGL099W",2943.1356402233,-0.0123625303928866,0.0329065147741459,-0.375686409750074,0.707150042465888,0.806298689528689
"2009","YGL100W",1871.34127684347,0.0087777579658419,0.0269098069438687,0.326191785178968,0.744279256274123,0.834662610815467
"2010","YGL101W",943.948725776028,0.147221762736726,0.0464727386263501,3.16791665583598,0.00153535528748988,0.00635717369035841
"2011","YGL103W",50816.6232569826,0.21653814124347,0.0287764652866406,7.52483458571256,5.27871101802688e-14,1.14131857676451e-12
"2012","YGL104C",326.726868725711,-0.273637009898126,0.0583565237480086,-4.68905603561527,2.74468227890705e-06,2.17073186477855e-05
"2013","YGL105W",8311.88423623212,-0.016501569981027,0.0537577842859081,-0.306961497766801,0.758872678631643,0.845341730109277
"2014","YGL106W",3145.62040984453,0.0539316843986899,0.0270274039445378,1.99544449438657,0.0459944222157659,0.10707087136685
"2015","YGL107C",1071.32084707103,0.00105146585904535,0.0400101004671643,0.0262800104665638,0.979033998741615,0.986508729446179
"2016","YGL108C",464.870821363737,0.0124933603784696,0.0489725199227624,0.255109608371667,0.79863844323635,0.874321466419895
"2017","YGL110C",1150.53427015402,0.0255485765961396,0.0368670968116594,0.692991279640433,0.488315024072088,0.626590171662281
"2018","YGL111W",2902.76868339173,-0.0468654281239422,0.0225756111785181,-2.07593175455366,0.0379002633069795,0.0915706209190369
"2019","YGL112C",1603.52742967747,0.144175737394506,0.0279797338338582,5.15286307763368,2.56539278197813e-07,2.38996518732816e-06
"2020","YGL113W",584.209395512085,-0.00806775123462043,0.051974414156432,-0.155225438623285,0.876643594225465,0.924818845864833
"2021","YGL114W",1569.73196072445,0.0450103400556277,0.0309889291978917,1.45246516161294,0.14637230930872,0.26024939081413
"2022","YGL115W",1558.68168294509,0.0768440363340759,0.0286020514195506,2.68666170852172,0.00721700047552453,0.0237875640023142
"2023","YGL116W",1196.14714601025,-0.0606075002091811,0.0600844420375484,-1.00870538452044,0.313115948674001,0.45799804545135
"2024","YGL117W",541.323158323624,-0.0476479189184627,0.0496535387816316,-0.959607715534851,0.337252684440614,0.483042223814445
"2025","YGL118C",1.58832874289753,-0.0554253928889792,0.849522785488403,-0.0652429738622188,0.947980545800197,0.969950038565691
"2026","YGL119W",886.961759982917,-0.0227282721696638,0.0530894018910268,-0.428113170615797,0.668568728336223,0.777241909182417
"2027","YGL120C",6204.8133874076,-0.0386393159695812,0.0211989875992255,-1.82269628626005,0.0683494030926999,0.146494161448472
"2028","YGL121C",125.27677131499,-0.628887271844276,0.0944262782481943,-6.66008746200163,2.73664679098468e-11,4.43392772912736e-10
"2029","YGL122C",4065.42705915152,-0.108156751753746,0.0242119847933838,-4.46707499103093,7.92963390317748e-06,5.66977774002588e-05
"2030","YGL123W",64087.0975079776,0.162778349264937,0.0257835107017909,6.31327328336366,2.73194439892976e-10,3.88046362493723e-09
"2031","YGL124C",662.478195023592,0.188745831712317,0.0415923372992947,4.53799531279329,5.679152241156e-06,4.211914448357e-05
"2032","YGL125W",714.772819707151,0.0830655842007932,0.0429347493808998,1.93469358499962,0.0530279080533299,0.119890006251907
"2033","YGL126W",2236.79791813566,-0.0385816616114451,0.0514139651740495,-0.75041210069747,0.453006545221104,0.595640611036882
"2034","YGL127C",793.651495911224,-0.0315859758517566,0.0498080610707102,-0.634153893421298,0.525980394002639,0.660865885760952
"2035","YGL128C",329.088818259772,-0.170006048094471,0.0591218502968496,-2.8755197484665,0.00403362912036493,0.014477643330035
"2036","YGL129C",1044.30354868311,-0.0147511071564594,0.0361573550528386,-0.407969751518131,0.683295882374222,0.788179063153805
"2037","YGL130W",1453.83460021417,-0.0528612787642324,0.0320762387975955,-1.64798869025115,0.0993549920280491,0.194443581865212
"2038","YGL131C",536.532141820726,0.117928092711115,0.0934188603692218,1.26235850282293,0.206819814167468,0.33672668279386
"2039","YGL133W",898.615567167349,-0.0106837438480556,0.0403676242340143,-0.264661199433513,0.791270470231528,0.870411256974601
"2040","YGL134W",477.746459904114,0.0156123619935357,0.0574623867957927,0.271697067666511,0.785854956172412,0.865656607086112
"2041","YGL135W",31886.383760422,0.234503445528239,0.0328232369345139,7.14443386543808,9.03675523878392e-13,1.75069860665737e-11
"2042","YGL136C",497.553970192296,-0.0173128083367768,0.0544771084953692,-0.317799692658954,0.750636883849481,0.839859530057659
"2043","YGL137W",4356.16795704931,-0.0317829643473678,0.0220392145679785,-1.44210966544817,0.149271438806811,0.263407956780264
"2044","YGL138C",6.16009120042843,-0.646530225608953,0.442432431248268,-1.46130839410856,0.143930827289166,0.257184123788083
"2045","YGL139W",1423.4314406342,0.0368737900034739,0.031466185980282,1.17185444802813,0.241255498172295,0.378211725048624
"2046","YGL140C",1399.12648806164,-0.0180209500130153,0.036233556214662,-0.497355266655363,0.618938544920778,0.739248808837317
"2047","YGL141W",807.660043116786,-0.171448012266683,0.0525383920984411,-3.26329005169098,0.00110126746492767,0.00478828372705338
"2048","YGL142C",761.508913583742,0.0961942425493101,0.0382825981566626,2.51274070154951,0.011979735058377,0.0364163251414676
"2049","YGL143C",516.974202671796,0.0478444515492071,0.0497163627114661,0.962348187595242,0.335874730837787,0.481831163916979
"2050","YGL144C",646.784710967787,-0.00517768026009284,0.0424255140212444,-0.122041662418047,0.902866023021947,0.94088768808094
"2051","YGL145W",1019.71628271485,0.125079900334935,0.0539862700649951,2.31688353695021,0.0205100768050841,0.0564673344459833
"2052","YGL146C",83.1527101019268,-0.351391240097761,0.121305296241547,-2.89675101570224,0.00377048869416798,0.0136569730574924
"2053","YGL147C",30300.896962142,0.231638919687539,0.0361660246270705,6.40487645728572,1.50491188649047e-10,2.24849452851819e-09
"2054","YGL148W",7397.3169240424,0.0783564704209316,0.0304901511646141,2.56989445535677,0.0101729503393688,0.0317073148142384
"2055","YGL149W",15.8215620335733,-0.32910987027842,0.28665594904325,-1.14810061112237,0.250927031936715,0.38913653545143
"2056","YGL150C",1899.58606858011,-0.0254984013701073,0.0363830245279345,-0.700832371715823,0.483407633232154,0.622899367693804
"2057","YGL151W",1084.45414825636,-0.0367908687803681,0.0444277276802016,-0.828106020753416,0.407610460098424,0.553766301677786
"2058","YGL153W",676.106365833954,0.0344874886896583,0.0468626665838141,0.735926723844816,0.461775292838819,0.601574488206456
"2059","YGL154C",524.171395307163,0.0405859782252207,0.0492705466884248,0.823737119904043,0.410088942975784,0.555358743289366
"2060","YGL155W",944.840203732523,0.0388478787614713,0.0493924235942367,0.786514933557627,0.43156587372158,0.576543612405358
"2061","YGL156W",450.825256447691,-0.453719162174083,0.0720560865559324,-6.29674998824548,3.03950917764468e-10,4.26946577391997e-09
"2062","YGL157W",1930.11114430968,-0.0850972390637548,0.0283405641248086,-3.00266567344942,0.00267626259413344,0.010281457570549
"2063","YGL158W",239.394532486677,-0.447695300926055,0.112445444433076,-3.98144454124603,6.849770441107e-05,0.000405544820041241
"2064","YGL159W",651.488667480279,0.183393481791988,0.0404279232956099,4.53630725602723,5.724776002674e-06,4.23673551132474e-05
"2065","YGL160W",839.258371935473,0.0561760985436726,0.039121002943849,1.43595752451191,0.151014428116578,0.265522176552463
"2066","YGL161C",1968.11983757435,-0.0053547882365741,0.035992901807892,-0.148773451642067,0.881732399992872,0.928320672011116
"2067","YGL162W",638.94077970968,-0.16484211748095,0.0542243122297666,-3.04000384149566,0.00236575131102459,0.00923415561019149
"2068","YGL163C",908.789020476035,-0.429009014670955,0.0366515078798747,-11.7050849879637,1.20038904814861e-31,6.91314965456497e-30
"2069","YGL164C",929.950621774784,0.0517420356475795,0.0451729094438646,1.14542180888035,0.252034468425897,0.390185326851921
"2070","YGL166W",910.554694715059,-0.145838893719521,0.064944945466411,-2.24557727583201,0.0247310973805974,0.065498119525955
"2071","YGL167C",2519.84077298664,0.0673175881095329,0.0308586474684758,2.18148213327569,0.0291477745445826,0.074878812546606
"2072","YGL168W",84.4269035530394,0.224991612062021,0.117444938374789,1.91571995503144,0.055400751036988,0.124190997105209
"2073","YGL169W",1440.24837923668,0.0935819782962265,0.0359368709173959,2.60406584956528,0.00921250548733417,0.0291952087354987
"2074","YGL170C",69.4654526434156,0.169975284096474,0.121259807828811,1.40174462701143,0.160991519071737,0.27820001999985
"2075","YGL171W",2119.95486171461,0.0113341792624037,0.0368456729111402,0.307612220564897,0.758377420172185,0.844938613575588
"2076","YGL172W",2126.90708782649,0.0386686381797624,0.0391597611520718,0.987458478860426,0.323417928291499,0.469059655615075
"2077","YGL173C",3014.37765773837,-0.0622448446701514,0.0346489472829511,-1.79644259208934,0.0724241551426754,0.152833785086225
"2078","YGL174W",329.316361516198,0.0226079764346484,0.0707992859343397,0.31932492166115,0.74948013638988,0.839009836372132
"2079","YGL175C",142.097475667371,-0.0383187690230793,0.0839882208193026,-0.45623979945379,0.648217548634142,0.761673808474036
"2080","YGL176C",516.068589306378,0.114242937992576,0.0493362138478731,2.31560002445346,0.0205801175183016,0.0566109615625014
"2081","YGL178W",1627.36326160491,0.00701364524582259,0.0307104485352306,0.228379772368894,0.819351013279366,0.888799429644654
"2082","YGL179C",703.109348692751,-0.0346584930525627,0.0505831630408756,-0.685178446127531,0.493231323218098,0.631543201027898
"2083","YGL180W",336.773591054769,-0.37582489876862,0.0596480246790785,-6.30070988587893,2.96285503805854e-10,4.18033110603582e-09
"2084","YGL181W",1344.91900910016,-0.0321619206404505,0.037514469547675,-0.857320416048472,0.391267828432551,0.536783512255448
"2085","YGL183C",34.710888759613,-0.386038067955738,0.206405921344513,-1.87028582048962,0.0614441375384689,0.134891423410833
"2086","YGL184C",125.791029239011,-0.663784094879097,0.105853970274943,-6.27075293590779,3.59306356614096e-10,4.98075660645579e-09
